         338383121 function calls (321309617 primitive calls) in 477.753 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2057    0.005    0.000    0.005    0.000 /usr/lib/python2.7/calendar.py:110(weekday)
    15339    0.005    0.000    0.005    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/field.py:59(size_validate)
      175    0.001    0.000    0.005    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/coog_date.py:220(get_next_date_in_sync_with)
     3606    0.005    0.000    0.005    0.000 /home/nidhal/workspace/coog/trytond/trytond/server_context.py:33(__new__)
        8    0.000    0.000    0.005    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/piga/rule_engine.py:60(get_last_increment_for_events)
        1    0.000    0.000    0.005    0.005 <string>:1(read__account_payment_sepa_mandate)
     1593    0.003    0.000    0.005    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/eval.py:474(_new)
      170    0.002    0.000    0.005    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/invoice.py:2150(order_sequence)
      112    0.003    0.000    0.005    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/interpolation.py:96(lex)
        4    0.000    0.000    0.005    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/piga/rule_engine.py:70(_re_get_last_increment_begin_balance)
      195    0.001    0.000    0.005    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/eval.py:596(visit_Name)
        1    0.000    0.000    0.005    0.005 <string>:1(search__commission_plan_commission_plan)
      170    0.002    0.000    0.005    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/payment_term.py:183(order_sequence)
        1    0.000    0.000    0.005    0.005 <string>:79(<Expression u'cleanup_data(today())'>)
    15282    0.005    0.000    0.005    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:971(right)
        1    0.000    0.000    0.005    0.005 /home/nidhal/workspace/coog/trytond/trytond/modules/report_engine_flow/func_library.py:8(eval_today)
        6    0.000    0.000    0.005    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/premium/offered.py:265(_get_taxes)
      352    0.001    0.000    0.005    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/many2one.py:90(sql_type)
    13488    0.005    0.000    0.005    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:665(returning)
     3047    0.004    0.000    0.005    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/astutil.py:65(_write)
        2    0.000    0.000    0.005    0.002 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/contract.py:1796(same_rule)
        1    0.000    0.000    0.005    0.005 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/offered.py:22(get_is_loan_product)
     4174    0.002    0.000    0.005    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/modelstorage.py:93(<genexpr>)
      356    0.001    0.000    0.005    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/rule_engine/rule_engine.py:1101(get_static_context)
       80    0.000    0.000    0.005    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_cog/party.py:171(build_sub_query)
        1    0.000    0.000    0.005    0.005 <string>:6(<Expression u'cleanup_data(format_date(record.contract.start_date, Party.lang) if (format_date(record.contract.start_date, Party.lang)) else "")'>)
        1    0.000    0.000    0.004    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/piga/loan.py:83(validate)
    12379    0.004    0.000    0.004    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/float.py:44(_get_digits)
        1    0.000    0.000    0.004    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement/event.py:90(get_related_instances)
        1    0.000    0.000    0.004    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/loan.py:603(get_deferral)
        1    0.000    0.000    0.004    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/loan.py:592(get_deferral_increment)
        2    0.000    0.000    0.004    0.002 <string>:1(read__endorsement_part)
        1    0.000    0.000    0.004    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_loan_invoice/offered.py:80(get_not_rated_line)
        1    0.000    0.000    0.004    0.004 <string>:1(search__res_user_company_employee)
        1    0.000    0.000    0.004    0.004 <string>:2(<Expression u'iter([contract_endorsement for endorsement in records for contract_endorsement in endorsement.contract_endorsements])'>)
        1    0.000    0.000    0.004    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement_party/endorsement.py:148(get_parties)
      177    0.001    0.000    0.004    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/table/table.py:734(_load_value)
        1    0.000    0.000    0.004    0.004 <string>:1(read__currency_currency)
        1    0.000    0.000    0.004    0.004 <string>:1(search__account_statement)
        1    0.000    0.000    0.004    0.004 <string>:15(<Expression u'option.loan_shares'>)
     1315    0.002    0.000    0.004    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1249(__str__)
    16969    0.004    0.000    0.004    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:642(columns)
        1    0.000    0.000    0.004    0.004 <string>:1(read__party_address)
        1    0.000    0.000    0.004    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance/contract.py:1003(get_currency)
    17/16    0.000    0.000    0.004    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/astutil.py:508(visit_BoolOp)
        1    0.000    0.000    0.004    0.004 <string>:6(<Expression u"'franchise' in record.contract.extra_data_values and record.contract.extra_data_values['franchise'] == 'franchise_180'">)
      676    0.002    0.000    0.004    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account/tax.py:875(sort_taxes)
        3    0.000    0.000    0.004    0.001 <string>:1(read__offered_option_description_premium_rule)
      689    0.002    0.000    0.004    0.000 /home/nidhal/workspace/coog/trytond/trytond/server_context.py:19(__exit__)
        7    0.000    0.000    0.004    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/rule_engine.py:34(_re_get_contract_initial_start_date)
15752/15750    0.004    0.000    0.004    0.000 {iter}
        6    0.000    0.000    0.004    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/rule_engine.py:46(_re_get_contract_end_date)
      170    0.002    0.000    0.004    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/payment_term.py:357(order_sequence)
     1763    0.001    0.000    0.004    0.000 /home/nidhal/workspace/coog/trytond/trytond/protocols/jsonrpc.py:114(<lambda>)
      164    0.001    0.000    0.004    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/union.py:16(union_shard)
        1    0.000    0.000    0.004    0.004 <string>:1(read__offered_billing_mode)
      454    0.001    0.000    0.004    0.000 /usr/lib/python2.7/_strptime.py:27(_getlang)
      345    0.001    0.000    0.004    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/one2many.py:137(create)
    13924    0.004    0.000    0.004    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:653(values)
    16165    0.004    0.000    0.004    0.000 {issubclass}
     2057    0.004    0.000    0.004    0.000 {method 'replace' of 'datetime.date' objects}
     3042    0.004    0.000    0.004    0.000 {built-in method combine}
        6    0.000    0.000    0.004    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/model.py:745(get_method)
        1    0.000    0.000    0.004    0.004 <string>:1(search__publi400_configuration)
        1    0.000    0.000    0.004    0.004 /home/nidhal/workspace/coog/trytond/trytond/model/modelsingleton.py:75(search)
        2    0.000    0.000    0.004    0.002 /home/nidhal/workspace/coog/trytond/trytond/modules/piga/offered.py:109(get_rule_for_contract)
        1    0.000    0.000    0.004    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_loan_invoice/offered.py:128(get_rule_for_contract)
        1    0.000    0.000    0.004    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/premium_life/offered.py:24(get_rule_for_contract)
        1    0.000    0.000    0.004    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/premium/offered.py:62(get_rule_for_contract)
    13052    0.004    0.000    0.004    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:738(where)
     7958    0.004    0.000    0.004    0.000 /usr/lib/python2.7/collections.py:73(__iter__)
        8    0.000    0.000    0.004    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/premium_insurance/offered.py:56(get_appliable_extra_premiums)
       55    0.000    0.000    0.004    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/eval.py:416(_parse)
        1    0.000    0.000    0.004    0.004 <string>:1(read__account_payment_journal)
        1    0.000    0.000    0.004    0.004 <string>:1(search__report_table_flow_variable)
      680    0.003    0.000    0.004    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sortedcontainers/sortedlist.py:961(bisect_left)
       11    0.000    0.000    0.004    0.000 /home/nidhal/workspace/coog/trytond/trytond/ir/lang.py:353(currency)
      356    0.004    0.000    0.004    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/rule_engine/rule_engine.py:1113(get_builtins)
        8    0.000    0.000    0.004    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/premium/contract.py:245(new_premium_from_price)
        1    0.000    0.000    0.004    0.004 <string>:1(search__contract_contact)
     6691    0.003    0.000    0.003    0.000 {method 'iterkeys' of 'dict' objects}
        8    0.000    0.000    0.003    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_loan_invoice/contract.py:113(new_line)
        1    0.000    0.000    0.003    0.003 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/contract.py:496(notify_end_date_change)
        1    0.000    0.000    0.003    0.003 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/contract.py:968(get_maximum_end_date)
     2792    0.003    0.000    0.003    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/field.py:96(Encoder)
     1354    0.002    0.000    0.003    0.000 /home/nidhal/workspace/coog/trytond/trytond/cache_utils.py:20(encode_hook)
      395    0.001    0.000    0.003    0.000 /home/nidhal/.virtualenvs/coog/lib/python2.7/linecache.py:13(getline)
      169    0.000    0.000    0.003    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/invoice.py:1709(on_change_with_unit_digits)
      682    0.003    0.000    0.003    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/account.py:252(_get_origin)
      170    0.002    0.000    0.003    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account/tax.py:738(order_sequence)
        1    0.000    0.000    0.003    0.003 <string>:1(search__commission_agent_agent)
        1    0.000    0.000    0.003    0.003 <string>:1(read__account_account_type)
     1319    0.002    0.000    0.003    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1258(params)
     6744    0.003    0.000    0.003    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:669(returning)
     1726    0.003    0.000    0.003    0.000 /usr/lib/python2.7/pprint.py:85(__init__)
     2077    0.003    0.000    0.003    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/conditionals.py:51(__init__)
      454    0.001    0.000    0.003    0.000 /home/nidhal/.virtualenvs/coog/lib/python2.7/locale.py:546(getlocale)
        1    0.000    0.000    0.003    0.003 <string>:6(<Expression u'cleanup_data(option.product.code if (option.product.code) else "")'>)
       14    0.002    0.000    0.003    0.000 /usr/lib/python2.7/collections.py:100(keys)
        1    0.000    0.000    0.003    0.003 /home/nidhal/workspace/coog/trytond/trytond/model/fields/many2one.py:120(convert_domain_tree)
       21    0.000    0.000    0.003    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/contract.py:1233(<dictcomp>)
        1    0.000    0.000    0.003    0.003 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/contract.py:1011(get_extra_data)
     2248    0.003    0.000    0.003    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/aggregate.py:54(distinct)
      170    0.000    0.000    0.003    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/invoice.py:905(_get_move_line_invoice_tax)
      2/1    0.000    0.000    0.003    0.003 /home/nidhal/workspace/coog/trytond/trytond/model/fields/many2one.py:126(get_child)
        1    0.000    0.000    0.003    0.003 <string>:1(search__offered_option_description_premium_rule)
      169    0.000    0.000    0.003    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/invoice.py:446(on_change_with_currency_date)
        1    0.000    0.000    0.003    0.003 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance/contract.py:604(notify_contract_end_date_change)
     2702    0.003    0.000    0.003    0.000 {built-in method fromordinal}
       76    0.000    0.000    0.003    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/model.py:536(build_sub_query)
      356    0.003    0.000    0.003    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/coog_date.py:202(convert_frequency)
     4957    0.003    0.000    0.003    0.000 /home/nidhal/workspace/coog/trytond/trytond/pyson.py:223(eval)
        1    0.000    0.000    0.003    0.003 <string>:1(search__offered_product_premium_date)
        1    0.000    0.000    0.003    0.003 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/contract.py:909(get_revision_value)
       55    0.000    0.000    0.003    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/astutil.py:21(parse)
